Listing Title,Airbnb URL,Listing ID,Estimated Rental Revenue (Range),Estimated Rental Revenue (Median),Estimated ADR,Estimated Adjusted Occupancy,Active days,Booking Window,Length of Stay,Dynamic Pricing,Min Stay,Professionally Managed,Bathrooms,Max Guests,Listed Price,Listing Type,Is Active,Economic Category,Blocked Days,Rating,Reviews,Beachfront,Hot Tub,EV Charger,Kitchen,Pool,Pets Allowed,Smoking Allowed,Air Conditioning,Cleaning Fee,Guest Favorite,Host ID,Cancellation Policy
"Beautiful House In Scarborough","https://www.airbnb.com/rooms/1153201317549282222","1153201317549282222","46905-56992","51686","309.5","66","253","28","4","Low","2","Individual","3.0","12","332","Entire home","Yes","Midscale","10","4.82","45","No","No","No","Yes","No","No","No","Yes","141","1","576753585","Limited"
"Bright, Cozy & Renovated – 5-Bedroom Vacation Home","https://www.airbnb.com/rooms/1269602622410942496","1269602622410942496","48984-58950","52287","264.08","56","355","31","5","Moderate","2","Small","3.0","10","260","Entire home","Yes","Midscale","11","4.79","39","No","No","No","Yes","No","Yes","No","Yes","142","0","657637617","Firm"
"Executive Leslieville Home W/ Luxury Sauna/hot Tub","https://www.airbnb.com/rooms/48285858","48285858","42719-63557","52957","645.81","83","99","89","18","None","28","Individual","3.5","8","974","Entire home","Yes","Upscale","267","5","16","No","Yes","No","Yes","No","No","No","Yes","0","1","92182619","Flexible"
"Luxurious & Modern Home In Quiet Neighbourhood","https://www.airbnb.com/rooms/995495606691313313","995495606691313313","49812-60446","54376","249.43","78","281","70","11","Moderate","2","Individual","3.0","8","279","Entire home","No","Midscale","42","4.6","103","No","No","No","Yes","No","No","No","Yes","57","0","527119298","Limited"
"Entire Home - Spacious 4 BR Detached With Office","https://www.airbnb.com/rooms/48350868","48350868","44698-63236","54647","262.73","57","365","17","24","Moderate","6","Individual","3.5","10","313","Entire home","Yes","Midscale","1","4.94","52","No","No","No","Yes","No","Yes","No","Yes","125","1","390275662","Firm"
"Dazzling Modern Home Next To Beach  & Go Station","https://www.airbnb.com/rooms/53259364","53259364","40434-62487","54933","298.55","53","348","82","10","None","5","Small","3.5","8","368","Entire home","Yes","Midscale","18","4.33","12","Yes","No","No","Yes","No","No","No","Yes","71","0","291888008","Flexible"
"Hornett Bliss:  Modern 4B/2.5B, Office,5G,Parking!","https://www.airbnb.com/rooms/1310306556224835733","1310306556224835733","47662-61053","55048","226.53","79","306","8","19","Moderate","1","Large","2.5","11","220","Entire home","Yes","Midscale","60","4.72","29","No","No","No","Yes","No","Yes","No","Yes","34","0","486665447","Strict"
"Luxury 4BR House • Beautifully Designed • Sleeps 8","https://www.airbnb.com/rooms/1274561020001637964","1274561020001637964","46947-62722","55206","252.08","88","249","24","24","Moderate","28","Individual","3.5","8","363","Entire home","Yes","Midscale","117","4.92","12","No","No","No","Yes","No","No","No","Yes","74","1","658746113","Firm"
"Prestigious 10-Beds French Mansion In Angus Glen","https://www.airbnb.com/rooms/1370992870137028946","1370992870137028946","45436-63709","55791","1162.31","22","219","63","5","High","2","Large","7.0","16","1208","Entire home","Yes","Upscale","31","5","10","No","Yes","No","Yes","No","No","No","Yes","498","0","502075035","Firm"
"Ultimate Privacy In The City | 4 Bdrms 4 Washrooms","https://www.airbnb.com/rooms/918869422833832226","918869422833832226","51955-62299","55978","285.6","69","283","153","5","Moderate","1","Individual","3.5","10","297","Entire home","Yes","Midscale","83","4.99","71","No","No","No","Yes","Yes","Yes","No","Yes","120","1","70841466","Firm"
"Custom Build House - 25 Minutes To Downtown","https://www.airbnb.com/rooms/1247844608605371296","1247844608605371296","49543-62786","56947","284.73","57","349","26","5","Moderate","2","Small","3.0","8","345","Entire home","Yes","Midscale","17","4.86","29","No","No","No","Yes","No","No","No","Yes","89","1","535743915","Limited"
"4BR |Chef Kitchen| Casino Dagmar Thermea (15km)","https://www.airbnb.com/rooms/802222843499323207","802222843499323207","52941-64854","57784","245.89","70","336","38","7","High","1","Small","3.5","8","226","Entire home","Yes","Midscale","30","4.99","136","No","No","No","Yes","No","No","No","Yes","143","1","495560312","Strict"
"Leaside Modern LUX 5BDRM Home/Elevator/GYM/BBQ","https://www.airbnb.com/rooms/1464566957203757979","1464566957203757979","46174-67484","58069","1018.75","63","91","25","19","None","3","Individual","7.0","8","1459","Entire home","Yes","Upscale","18","5","7","No","No","No","Yes","No","Yes","No","Yes","285","1","707107772","Moderate"
"Stunning 5-Bedroom Oasis With 5 Washrooms At Bluff","https://www.airbnb.com/rooms/1301555619677013542","1301555619677013542","45977-71078","59683","411.61","41","358","46","19","Low","28","Individual","4.0","10","449","Entire home","Yes","Upscale","8","3.63","8","No","No","No","Yes","No","No","No","Yes","72","0","664734286","Flexible"
"15 KM To Downtown Toronto | Hwy 401 DVP 404","https://www.airbnb.com/rooms/1337958045786100780","1337958045786100780","53702-67236","60390","382.22","74","214","22","10","Moderate","5","Individual","3.0","12","382","Entire home","Yes","Upscale","36","5","22","No","No","No","Yes","No","No","No","Yes","108","1","79760211","Firm"
"Serene Stays - Pickering (5Beds, 2.5Baths, 4Park)","https://www.airbnb.com/rooms/1266914753868937645","1266914753868937645","53521-65845","60834","264.5","68","340","49","3","High","1","Individual","2.5","10","235","Entire home","Yes","Midscale","26","4.89","115","No","No","No","Yes","No","Yes","No","Yes","89","1","144791947","Firm"
"Spacious, Modern & Cozy Retreat","https://www.airbnb.com/rooms/1235681963700069594","1235681963700069594","53889-68196","62120","264.34","70","334","60","7","Low","3","Individual","3.5","12","281","Entire home","Yes","Midscale","32","4.86","28","No","No","No","Yes","No","No","No","Yes","143","1","204625411","Firm"
"4 Bdrm, 4.5 Bath Stunning House In Midtown","https://www.airbnb.com/rooms/4975152","4975152","49450-76061","63904","710.05","25","366","12","19","None","7","Individual","4.5","8","942","Entire home","Yes","Upscale","0","4.91","23","No","No","No","Yes","No","Yes","No","Yes","143","0","1903033","Firm"
"Spacious & Modern Home In The Heart Of Toronto","https://www.airbnb.com/rooms/1271327603985871001","1271327603985871001","53355-73506","64473","586.12","72","152","82","7","None","3","Individual","3.5","8","679","Entire home","Yes","Upscale","214","5","12","No","No","No","Yes","No","Yes","No","Yes","179","1","656742161","Firm"
"40 Min To DT Toronto | 2 Living Spaces | 2 Kitchen","https://www.airbnb.com/rooms/1316267159726203914","1316267159726203914","48160-72759","65264","195.99","97","345","23","10","High","3","Large","3.5","11","271","Entire home","Yes","Midscale","14","5","2","No","No","No","Yes","No","Yes","No","Yes","81","0","21058975","Firm"
"Spacious 5BR Home For Families/Business Travelers","https://www.airbnb.com/rooms/862769414998847991","862769414998847991","54003-74516","65982","235.65","79","356","42","5","High","2","Small","4.5","14","297","Entire home","Yes","Midscale","10","4.87","46","No","No","Yes","Yes","No","No","No","Yes","213","1","105751096","Moderate"
"4BR 2BA Cozy Riverdale Gem |Danforth, Kid-Friendly","https://www.airbnb.com/rooms/1278934976435400572","1278934976435400572","55919-74822","66218","298.28","93","239","78","12","Low","4","Small","2.0","6","389","Entire home","Yes","Midscale","127","5","19","No","No","No","Yes","No","No","No","Yes","136","1","40506458","Firm"
"Modern Home - 20min To Downtown W/ Outdoor Patio","https://www.airbnb.com/rooms/52825859","52825859","49060-76919","67133","419.58","50","318","36","12","Moderate","3","Small","2.5","12","504","Entire home","Yes","Upscale","48","4.7","10","No","No","No","Yes","No","No","Yes","Yes","0","0","18695102","Limited"
"Family Vacation Home With Heated Pool-Toronto","https://www.airbnb.com/rooms/703471345946350159","703471345946350159","53625-83272","69535","643.84","30","363","55","6","None","2","Individual","3.5","11","794","Entire home","Yes","Upscale","3","5","33","No","No","No","Yes","Yes","No","No","Yes","249","1","477073607","Flexible"
"Big 4 Bedroom Home- Only 15 Mins From Downtown.","https://www.airbnb.com/rooms/1166823781826406962","1166823781826406962","62956-83578","70682","261.78","91","297","51","3","Low","2","Individual","3.5","8","320","Entire home","Yes","Midscale","69","4.73","41","No","No","No","Yes","No","No","No","Yes","109","0","79398357","Moderate"
"Spacious House For 14 |5BR| 6 Parkings |4Bath|","https://www.airbnb.com/rooms/1230775323234303534","1230775323234303534","60048-81813","70797","254.67","81","344","74","5","Moderate","1","Small","3.5","14","349","Entire home","Yes","Midscale","22","4.89","28","No","No","No","Yes","No","Yes","No","Yes","114","0","76102829","Flexible"
"*BRAND NEW*Perfect 4 BR Townhouse Markham *Sleep 8","https://www.airbnb.com/rooms/923441585218601989","923441585218601989","65935-79487","71687","276.78","76","341","71","6","Moderate","2","Small","3.5","8","302","Entire townhouse","Yes","Midscale","25","4.89","122","No","No","No","Yes","No","Yes","No","Yes","85","1","39845811","Moderate"
"Executive Four Bedroom Home.","https://www.airbnb.com/rooms/1242765139261923859","1242765139261923859","57589-80968","73151","243.84","100","300","52","5","Moderate","4","Individual","3.5","6","324","Entire home","Yes","Midscale","66","5","4","No","No","No","Yes","No","No","No","Yes","107","0","651294727","Firm"
"❤ Of Downtown Leslieville✭Netflix✭Full Kitchen✭W/D","https://www.airbnb.com/rooms/37360275","37360275","61608-82724","73453","417.34","51","345","38","17","High","1","Small","3.0","8","441","Entire home","Yes","Upscale","21","4.91","69","No","No","No","Yes","No","Yes","No","Yes","114","1","281495688","Moderate"
"Amazing DT Modern House/3BR/1Parking/16Guests","https://www.airbnb.com/rooms/680657146613768137","680657146613768137","67092-80899","73537","544.72","50","270","22","6","None","1","Individual","2.5","16","579","Entire home","Yes","Upscale","96","4.91","153","No","No","No","Yes","No","Yes","No","Yes","199","0","459600472","Limited"
"Dec Deal/Toronto 4bdrs/Greektown/3 Parkings/Foodie","https://www.airbnb.com/rooms/1247384671360854659","1247384671360854659","65551-84404","74780","319.57","71","331","25","10","None","2","Individual","1.5","8","393","Entire home","Yes","Upscale","35","5","26","No","No","No","Yes","No","No","No","Yes","187","1","652461282","Firm"
"Toronto Bluffs Modern 5 BedHome","https://www.airbnb.com/rooms/1103121494367761053","1103121494367761053","56862-92262","75066","528.64","65","217","71","28","None","3","Individual","4.5","13","702","Entire home","Yes","Upscale","149","5","6","No","No","Yes","Yes","No","No","No","Yes","213","1","16969088","Firm"
"20% OFF | Group Getaway | 15 Mins To Downtown","https://www.airbnb.com/rooms/1229276390372693897","1229276390372693897","70356-84908","76542","513.7","50","296","50","4","High","3","Small","2.5","10","503","Entire home","Yes","Upscale","70","4.93","44","No","No","No","Yes","No","No","No","Yes","195","1","48331105","Firm"
"Private Pool Lakeview House","https://www.airbnb.com/rooms/1136582042789244367","1136582042789244367","67348-86876","77413","806.38","32","300","73","4","None","1","Small","4.0","16","806","Entire home","Yes","Upscale","66","4.91","43","No","No","No","Yes","Yes","Yes","No","Yes","251","1","155201543","Flexible"
"Custom 4Bedroom Home In Upper Beach/Leslieville","https://www.airbnb.com/rooms/621873913836532141","621873913836532141","67244-86616","78194","394.92","82","241","67","7","Moderate","3","Individual","2.5","10","329","Entire home","Yes","Upscale","125","4.93","95","No","No","No","Yes","No","No","No","Yes","139","1","429650589","Firm"
"Upscale Home In Lawrence Park [With Yoga Room]","https://www.airbnb.com/rooms/1073541907058066500","1073541907058066500","66025-88121","78202","360.38","60","361","30","12","Low","3","Small","2.5","6","368","Entire home","Yes","Upscale","5","4.94","31","No","No","No","Yes","No","No","No","Yes","142","0","501577594","Firm"
"4 Bedroom Port Union Paradise W/ Parking","https://www.airbnb.com/rooms/1123089310828073890","1123089310828073890","63300-90688","78891","301.11","79","333","8","32","Low","28","Moderate","2.5","8","500","Entire home","Yes","Midscale","33","5","12","No","No","No","Yes","No","Yes","No","Yes","357","1","80886198","Strict"
"Luxury Kitchen/King Beds/Hot Tub Table+Beds For 24","https://www.airbnb.com/rooms/589214377349770039","589214377349770039","72017-89537","78917","419.77","61","309","76","10","Low","4","Individual","2.5","16","421","Entire home","Yes","Upscale","57","4.98","91","No","Yes","No","Yes","No","Yes","No","Yes","198","1","430325357","Firm"
"Long Term Stays - Massive Home In East York!","https://www.airbnb.com/rooms/1126156937889839643","1126156937889839643","60104-96060","82717","631.43","37","350","46","11","None","28","Small","3.5","10","888","Entire home","Yes","Upscale","16","N/A","0","No","No","No","Yes","No","Yes","No","Yes","249","0","570245090","Flexible"
"NEW! Chic 4BR - Free Parking - 10 Min To Downtown","https://www.airbnb.com/rooms/1046466949620270038","1046466949620270038","71099-94288","83249","373.31","64","346","59","5","High","2","Individual","3.5","8","371","Entire home","Yes","Upscale","1","5","36","No","No","No","Yes","No","No","No","Yes","178","1","550829958","Firm"
"Stunning Beach 3 Bedroom Home With Swim Spa","https://www.airbnb.com/rooms/642777735657117596","642777735657117596","69161-97674","88603","550.33","81","199","8","2","None","5","Individual","2.0","10","733","Entire home","Yes","Upscale","167","5","11","No","Yes","No","Yes","Yes","Yes","No","No","142","1","137096691","Strict"
"Luxury 5BR | 4 Bath | 10 Min To DT | Free Parking","https://www.airbnb.com/rooms/1156016475132275022","1156016475132275022","82798-96832","88613","297.36","82","363","118","13","Moderate","2","Individual","3.5","12","335","Entire home","Yes","Midscale","3","4.93","73","No","No","No","Yes","No","No","No","Yes","212","1","577416010","Flexible"
"Hot Tub Haven","https://www.airbnb.com/rooms/1158822341921743087","1158822341921743087","82458-97931","89646","437.3","90","227","40","4","High","1","Small","2.5","9","433","Entire home","Yes","Upscale","7","5","69","No","Yes","No","Yes","No","No","No","Yes","129","0","279609441","Moderate"
"6 BR Relaxing Home In Toronto W/ Large Backyard","https://www.airbnb.com/rooms/897178389531300608","897178389531300608","80537-101044","89823","670.32","54","247","26","6","Moderate","2","Small","5.5","12","479","Entire home","Yes","Upscale","119","4.94","63","No","No","No","Yes","No","No","No","Yes","284","1","516041401","Limited"
"Toronto Pool Retreat","https://www.airbnb.com/rooms/984212932978782911","984212932978782911","84295-101709","90660","495.41","60","303","95","4","Moderate","3","Individual","2.5","10","510","Entire home","Yes","Upscale","63","4.85","88","No","Yes","No","Yes","Yes","No","No","Yes","128","0","36271031","Flexible"
"30% OFF ~ 15 Mins To Downtown | Games | Parking","https://www.airbnb.com/rooms/1148549929982539365","1148549929982539365","85566-109125","98422","729.05","44","307","47","11","High","2","Small","3.5","10","704","Entire home","Yes","Upscale","31","4.96","45","No","No","No","Yes","No","Yes","No","Yes","213","1","570245090","Firm"
"4 BR, 3BA Modern Toronto Home | Espresso, Records","https://www.airbnb.com/rooms/51944461","51944461","94314-113671","101680","386.62","95","277","114","9","High","3","Small","3.0","7","457","Entire home","Yes","Upscale","89","4.98","155","No","No","No","Yes","No","Yes","No","Yes","118","1","40506458","Firm"
"Ultimate Luxury Custom Built-25minutes To Downtown","https://www.airbnb.com/rooms/1188511105240600554","1188511105240600554","98209-117653","105912","563.36","67","279","64","4","Unknown","1","Unknown","5.5","12","616","Entire home","No","Upscale","11","4.96","47","No","No","No","Yes","No","No","No","Yes","251","0","586125771","Firm"
"Lovely Leslieville,  Exploring  Nature In The City","https://www.airbnb.com/rooms/544092925156144337","544092925156144337","74067-117334","106364","377.18","82","345","43","6","Low","4","Small","2.0","7","513","Entire home","Yes","Upscale","21","4.57","21","No","No","No","Yes","No","Yes","No","Yes","0","0","366393","Moderate"
"Cozy Home","https://www.airbnb.com/rooms/1386646250199987835","1386646250199987835","79429-126762","109859","610.33","77","233","2","7","None","28","Moderate","1.5","10","850","Entire home","Yes","Upscale","39","N/A","0","No","No","No","Yes","No","Yes","No","Yes","64","0","277008422","Flexible"
"Spacious House In Leslieville","https://www.airbnb.com/rooms/963242213183392238","963242213183392238","98539-130528","117870","381.46","91","340","36","12","Low","3","Individual","2.5","8","534","Entire home","Yes","Upscale","26","4.81","31","No","No","No","Yes","No","No","No","Yes","0","0","23663915","Moderate"
"Executive Toronto Home Beaches/Bluffs Area","https://www.airbnb.com/rooms/46100121","46100121","102420-152681","131768","434.88","90","336","77","39","Moderate","5","Individual","3.5","12","602","Entire home","Yes","Upscale","30","4.85","33","No","No","No","Yes","No","Yes","No","Yes","0","1","373609979","Firm"
"Stunning & Spacious Heritage Home In Bridal Path","https://www.airbnb.com/rooms/547191734465391697","547191734465391697","111763-151816","135336","1041.04","44","295","27","4","None","3","Individual","3.0","14","1003","Entire home","Yes","Upscale","71","4.85","54","No","No","No","Yes","Yes","Yes","No","No","213","0","7175241","Strict"
"Luxe Private Family Home Near Downtown Toronto","https://www.airbnb.com/rooms/49007562","49007562","117120-158290","138832","1020.83","37","366","42","8","None","3","Individual","3.0","8","1191","Entire home","Yes","Upscale","0","4.95","77","No","No","No","Yes","No","Yes","No","Yes","215","1","106887848","Flexible"
"Beautiful House Steps To The Beach","https://www.airbnb.com/rooms/19574238","19574238","116636-158113","140694","679.68","78","265","27","4","None","3","Small","3.5","9","801","Entire home","Yes","Upscale","101","4.88","76","Yes","No","No","Yes","No","No","No","Yes","178","1","137568945","Firm"
"4BR-Year-Round Heated Pool & Hot Tub Family Oasis","https://www.airbnb.com/rooms/13973714","13973714","136665-164281","148624","774.09","63","305","50","5","High","1","Small","3.5","8","891","Entire home","Yes","Upscale","61","4.99","161","No","Yes","Yes","Yes","Yes","Yes","No","Yes","89","1","24014221","Firm"
"Toronto  Vacation | ➊ The One Toronto Villa","https://www.airbnb.com/rooms/52411976","52411976","159326-192948","175506","1057.26","60","279","32","3","High","1","Individual","3.5","10","1086","Entire villa","Yes","Upscale","87","4.94","180","No","No","No","Yes","Yes","No","No","Yes","271","1","59534696","Firm"
"Toronto Luxe Stay, Spa, Bar & Golf Nearby","https://www.airbnb.com/rooms/924924853151560660","924924853151560660","149834-205098","180495","1061.74","54","315","40","7","None","2","Individual","5.5","10","1317","Entire home","Yes","Upscale","51","4.88","33","No","No","No","Yes","No","No","No","Yes","357","0","46224091","Strict"
