Listing Title,Airbnb URL,Listing ID,Estimated Rental Revenue (Range),Estimated Rental Revenue (Median),Estimated ADR,Estimated Adjusted Occupancy,Active days,Booking Window,Length of Stay,Dynamic Pricing,Min Stay,Professionally Managed,Bathrooms,Max Guests,Listed Price,Listing Type,Is Active,Economic Category,Blocked Days,Rating,Reviews,Beachfront,Hot Tub,EV Charger,Kitchen,Pool,Pets Allowed,Smoking Allowed,Air Conditioning,Cleaning Fee,Guest Favorite,Host ID,Cancellation Policy
"Spacious 3 Bed +2 Bath Downtown Condo+ Parking","https://www.airbnb.com/rooms/1258809910953635595","1258809910953635595","65282-90854","80470","398.37","59","343","55","4","High","1","Individual","2.0","5","542","Entire rental unit","Yes","Midscale","23","5","11","No","Yes","No","Yes","Yes","No","No","Yes","57","1","6523479","Moderate"
"Spacious Retreat Luxe 3BR Condo With City Views","https://www.airbnb.com/rooms/1388013275778669492","1388013275778669492","72733-90384","81631","425.16","81","236","17","4","High","1","Individual","2.0","8","368","Entire rental unit","Yes","Midscale","35","4.76","51","No","No","No","Yes","No","No","No","No","101","N/A","686799932","Firm"
"3 BR W/ Parking Downtown Toronto","https://www.airbnb.com/rooms/1279055062385130921","1279055062385130921","71504-92134","81794","693.17","33","358","49","4","None","28","Small","2.0","8","589","Entire rental unit","Yes","Upscale","8","4.9","29","No","Yes","No","Yes","Yes","No","No","Yes","90","1","552898361","Limited"
"Super Central Retreat /w Rooftop Patio","https://www.airbnb.com/rooms/51225849","51225849","73643-94053","83167","313.84","82","324","33","16","Moderate","1","Small","1.5","7","447","Entire home","Yes","Midscale","42","4.73","91","No","No","No","Yes","No","No","No","Yes","142","1","14164109","Strict"
"Unwind On The Private Terrace Of A Downtown Oasis","https://www.airbnb.com/rooms/18805913","18805913","73979-93153","83512","843.55","28","353","59","3","Moderate","2","Individual","2.5","7","788","Entire condo","Yes","Upscale","13","4.98","292","No","Yes","No","Yes","No","No","No","Yes","96","1","382426138","Strict"
"Incredible Modern 3BR Executive Home - Must See!","https://www.airbnb.com/rooms/894791081342823854","894791081342823854","76152-92259","83548","388.6","72","300","39","6","High","2","Individual","2.5","6","409","Entire home","Yes","Midscale","66","4.94","79","No","No","No","Yes","No","No","No","Yes","113","1","515507996","Firm"
"Location + 3 Bedrooms + Parking","https://www.airbnb.com/rooms/1105171193327771294","1105171193327771294","78091-92134","84163","367.53","69","331","55","15","High","1","Individual","2.0","8","440","Entire rental unit","Yes","Midscale","35","4.76","70","No","No","No","Yes","No","No","No","Yes","85","N/A","479818480","Firm"
"3 Bedroom Home W/ Parking In Beautiful Queen West","https://www.airbnb.com/rooms/27919138","27919138","74528-95213","85453","383.2","62","358","40","14","High","3","Individual","2.0","8","334","Entire townhouse","Yes","Midscale","8","4.85","177","No","No","No","Yes","No","No","No","Yes","250","N/A","210686732","Super Strict 60 Days"
"Beautiful 3BR Home • Little Italy • Free Parking","https://www.airbnb.com/rooms/1125387690927579698","1125387690927579698","72125-95358","85481","637.92","79","169","69","11","None","2","Individual","3.0","6","655","Entire home","Yes","Upscale","197","5","41","No","No","No","Yes","No","No","No","Yes","72","1","570052426","Firm"
"Sonder At Artesa | Three-Bedroom Apartment","https://www.airbnb.com/rooms/871611049393552092","871611049393552092","71437-101305","85973","452.49","81","234","28","2","High","1","Moderate","2.0","6","525","Entire rental unit","No","Upscale","12","4.82","71","No","No","No","Yes","No","No","No","Yes","N/A","N/A","301014754","Limited"
"Luxury 3 Bedroom Home In Toronto W/free Parking!","https://www.airbnb.com/rooms/1074665588738888376","1074665588738888376","75332-96169","86576","551.44","44","356","71","5","Moderate","2","Individual","3.0","10","479","Entire rental unit","Yes","Upscale","10","4.67","45","No","No","No","Yes","No","No","No","Yes","128","N/A","91025844","Strict"
"Boho Forest Escape King Bed 3BR + Free Parking DT","https://www.airbnb.com/rooms/1160844104461823752","1160844104461823752","76733-96621","86622","406.67","65","329","13","12","Moderate","1","Individual","2.0","8","424","Entire condo","Yes","Midscale","37","4.95","61","No","No","No","Yes","No","No","No","Yes","67","1","131549302","Firm"
"Executive Condo Skyline Views W/ Parking & Sauna","https://www.airbnb.com/rooms/22278908","22278908","80103-99688","87462","470.22","53","349","36","10","High","1","Individual","2.0","8","477","Entire condo","Yes","Upscale","17","4.91","362","No","No","No","Yes","No","No","No","Yes","64","1","162811995","Strict"
"Designer 2-Story Loft In Queen West!","https://www.airbnb.com/rooms/1276430908282739884","1276430908282739884","77159-98856","87545","297.77","84","349","25","18","Moderate","31","Individual","2.0","6","263","Entire rental unit","Yes","Midscale","17","5","30","No","No","No","Yes","No","No","No","Yes","108","1","659146838","Firm"
"The Ossington","https://www.airbnb.com/rooms/23219490","23219490","69655-105972","87997","473.1","97","192","138","16","Low","2","Individual","2.5","6","624","Entire home","Yes","Upscale","174","4.84","38","No","No","No","Yes","No","No","No","Yes","214","1","20242240","Flexible"
"3 BR W/ Parking Downtown Toronto","https://www.airbnb.com/rooms/1139793666188765853","1139793666188765853","75627-99579","89687","527.57","67","253","29","3","Low","3","Individual","2.0","7","479","Entire condo","Yes","Upscale","70","4.87","39","No","Yes","No","Yes","Yes","No","No","Yes","89","1","570924738","Moderate"
"Art Lovers Sanctuary At Ossington Stn.","https://www.airbnb.com/rooms/770486827746014561","770486827746014561","71977-109657","90362","534.68","51","334","39","9","Low","2","Individual","1.5","6","782","Entire home","Yes","Upscale","32","4.8","20","No","No","No","Yes","No","No","No","Yes","213","N/A","57114549","Firm"
"Downtown 3BR Condo | CN Tower & Lake Views!","https://www.airbnb.com/rooms/1435060663205664066","1435060663205664066","85487-107761","95930","626.99","66","232","35","5","High","1","Individual","2.5","6","615","Entire condo","Yes","Upscale","39","4.96","27","No","No","No","Yes","Yes","No","No","Yes","178","1","698790743","Limited"
"Luxury 3BR Suite W Free Parking-CN, Convention Cnt","https://www.airbnb.com/rooms/1171115543136387426","1171115543136387426","85920-109102","96971","387.89","79","316","85","22","High","2","Individual","2.0","6","431","Entire condo","Yes","Midscale","50","4.79","63","No","Yes","No","Yes","Yes","No","No","Yes","93","N/A","581339770","Firm"
"3BR Skyline Condo - By CN Tower & MTCC/Free Prking","https://www.airbnb.com/rooms/1108729411361508230","1108729411361508230","90348-107781","97292","572.31","75","228","34","4","High","3","Individual","2.0","8","639","Entire condo","Yes","Upscale","138","4.81","62","No","No","No","Yes","Yes","No","No","Yes","86","N/A","566206046","Firm"
"The Gallery","https://www.airbnb.com/rooms/53296801","53296801","89124-108073","98153","485.91","56","360","30","10","Moderate","1","Small","1.5","10","462","Entire loft","Yes","Upscale","6","4.92","167","No","No","No","Yes","No","Yes","No","Yes","93","1","4585111","Strict"
"Modern 3Br Condo W\ Balcony Downtown Toronto","https://www.airbnb.com/rooms/830019655440384653","830019655440384653","87827-114899","103357","390.03","77","345","38","5","High","1","Small","2.0","7","375","Entire condo","Yes","Midscale","21","4.5","70","No","No","No","Yes","No","Yes","No","Yes","85","N/A","501738022","Moderate"
"Central CN Tower|3bed3bath | Parking | Gym | Pool","https://www.airbnb.com/rooms/1286418191808264127","1286418191808264127","81839-123861","103958","412.53","69","363","30","24","Moderate","28","Moderate","2.5","6","561","Entire rental unit","Yes","Midscale","3","4.5","8","No","Yes","No","Yes","Yes","Yes","No","Yes","212","N/A","223699816","Firm"
"Stylish + Spacious 3BR Queen West Apt | Sleeps 13","https://www.airbnb.com/rooms/935632332729866007","935632332729866007","96563-116651","104931","430.05","77","316","38","11","High","3","Individual","2.0","12","412","Entire rental unit","Yes","Midscale","50","4.76","82","No","No","Yes","Yes","No","No","No","Yes","85","N/A","525723480","Moderate"
"Private 3BR Whole Home For Groups Near Subway","https://www.airbnb.com/rooms/772769859398854457","772769859398854457","98268-117131","105996","471.09","63","359","92","6","High","2","Individual","2.5","8","482","Entire home","Yes","Upscale","7","4.99","105","No","No","No","Yes","No","No","No","No","N/A","1","249935800","Moderate"
"The Robert House: Masterpiece In Harbord Village","https://www.airbnb.com/rooms/608568062594721689","608568062594721689","97169-123865","110601","617.88","50","360","155","17","High","3","Individual","2.5","7","747","Entire home","Yes","Upscale","6","4.94","124","No","No","No","Yes","No","Yes","No","Yes","179","1","39527808","Firm"
"Luxury 3BR Condo: Near MTCC & CN Tower + Parking","https://www.airbnb.com/rooms/653877971843353502","653877971843353502","102149-123888","111466","356.12","88","356","56","16","High","1","Small","2.0","6","347","Entire condo","Yes","Midscale","10","4.92","188","No","Yes","No","Yes","Yes","No","No","Yes","86","1","460047313","Limited"
"Luxe Downtown Penthouse Near CN Tower (1500sq Ft)","https://www.airbnb.com/rooms/1038442819272748052","1038442819272748052","102328-127706","112390","785.94","44","326","40","4","High","2","Individual","2.5","6","698","Entire condo","Yes","Upscale","40","4.91","68","No","Yes","No","Yes","Yes","No","No","Yes","142","1","510695929","Limited"
"Central 3 Bdrm 2Bath Downtown!","https://www.airbnb.com/rooms/889867906703102694","889867906703102694","105904-126212","113798","399.29","83","343","43","16","High","2","Individual","2.0","8","460","Entire condo","Yes","Midscale","23","4.94","90","No","No","No","Yes","No","No","No","Yes","114","N/A","333171880","Firm"
"Elite 3Bedroom + 3Bathroom1600Ft With Free Parking","https://www.airbnb.com/rooms/877536639052638893","877536639052638893","104276-129724","116091","574.71","58","351","45","7","High","2","Individual","3.0","12","541","Entire condo","Yes","Upscale","15","4.6","77","No","Yes","No","Yes","Yes","No","No","Yes","114","N/A","495450085","Firm"
"Corner Suite Courtyard View 4real Beds & 2sofabeds","https://www.airbnb.com/rooms/1102410000570999352","1102410000570999352","102735-124424","116829","618.14","55","341","55","3","Moderate","1","Individual","2.0","10","521","Entire rental unit","Yes","Upscale","25","4.81","95","No","No","No","Yes","No","No","No","Yes","92","N/A","564526125","Firm"
"RentX|Lakeview 2-Storey Penthouse Paradise","https://www.airbnb.com/rooms/1226345089540000259","1226345089540000259","100513-133914","116994","567.93","84","244","33","37","High","3","Moderate","3.0","10","961","Entire rental unit","Yes","Upscale","122","4.95","22","No","Yes","No","Yes","Yes","Yes","No","Yes","201","N/A","394146728","Firm"
"WorldCup DT RogerCenter 3B+2BFreeParking Pool Gym","https://www.airbnb.com/rooms/1127572852415313204","1127572852415313204","111349-134938","122021","559.73","64","342","56","14","Moderate","28","Small","2.0","6","554","Entire condo","Yes","Upscale","24","4.92","64","No","Yes","No","Yes","Yes","No","No","Yes","107","1","554327102","Moderate"
"PARC LOFT|Penthouse W/4bd-WFH-PS5-CN Tower Views","https://www.airbnb.com/rooms/1250910756181109115","1250910756181109115","109199-134892","124281","373.22","93","358","47","16","High","1","Individual","2.0","8","321","Entire condo","Yes","Midscale","8","4.93","74","No","No","No","Yes","No","No","No","Yes","100","1","653342391","Limited"
"Stylish 3 Bdrm Downtown Toronto","https://www.airbnb.com/rooms/847833845238769990","847833845238769990","101054-145701","124839","701.34","50","357","28","13","Low","1","Small","3.0","6","959","Entire rental unit","Yes","Upscale","9","4.54","24","No","No","No","Yes","No","No","No","Yes","125","N/A","32977187","Firm"
"Penthouse|CN Tower+Lake Sunset View|FIFA WORLD CUP","https://www.airbnb.com/rooms/1334818856667799534","1334818856667799534","115528-138124","125559","550.7","66","347","53","8","High","1","Individual","2.0","8","568","Entire rental unit","Yes","Upscale","19","4.96","55","No","No","No","Yes","No","No","No","Yes","68","1","84086519","Super Strict 60 Days"
"Character House With Backyard Oasis","https://www.airbnb.com/rooms/49753797","49753797","109103-145946","128057","381.12","96","349","115","6","Moderate","3","Individual","2.0","5","501","Entire home","Yes","Midscale","17","4.98","47","No","No","No","Yes","No","No","No","No","128","1","53563260","Firm"
"Luxury 3BD Condo By Rogers Cntr, CN Twr, FREE Park","https://www.airbnb.com/rooms/1021312367414518122","1021312367414518122","119717-138976","128257","508.96","80","317","46","5","High","1","Small","2.0","7","508","Entire condo","Yes","Upscale","49","4.99","90","No","No","No","Yes","No","No","No","Yes","85","1","21963928","Firm"
"Executive Skyline Condo W/ Free Parking, Gym","https://www.airbnb.com/rooms/958754177385359955","958754177385359955","119418-144780","129316","615.79","61","345","38","10","Moderate","1","Individual","2.0","8","590","Entire condo","Yes","Upscale","21","4.92","98","No","Yes","No","Yes","No","No","No","Yes","64","1","532054417","Strict"
"Amazing 3BR Rooftop Pool-Gym-CN Tower-Parking","https://www.airbnb.com/rooms/816058591638689781","816058591638689781","122061-142861","131107","804.34","62","262","28","3","None","28","Small","2.0","8","602","Entire condo","Yes","Upscale","104","4.94","108","No","No","No","Yes","Yes","No","No","Yes","86","1","498260918","Moderate"
"Luxury Downtown Condo For 6 (Near CN Tower)","https://www.airbnb.com/rooms/774824541344435316","774824541344435316","119451-146744","131320","472.37","78","356","58","17","High","1","Individual","2.0","6","508","Entire condo","Yes","Upscale","10","4.99","156","No","Yes","No","Yes","Yes","No","No","Yes","122","1","25617630","Flexible"
"Cozy Victorian Home In Prime Location Little Italy","https://www.airbnb.com/rooms/686282244449175476","686282244449175476","106162-149690","131424","448.55","87","336","55","23","Low","2","Individual","2.0","8","639","Entire home","Yes","Midscale","30","5","34","No","No","No","Yes","No","No","No","Yes","142","1","473341603","Firm"
"Gorgeous Park House On Queen West With Parking","https://www.airbnb.com/rooms/17584515","17584515","121780-150586","133964","608.93","63","352","39","10","High","1","Individual","2.0","6","592","Entire rental unit","Yes","Upscale","14","4.9","144","No","No","No","Yes","No","No","No","Yes","142","1","28059930","Moderate"
"The Shannon House - 4Bed/2Bath + Free Parking!","https://www.airbnb.com/rooms/1244980373491758829","1244980373491758829","122599-155569","139495","639.89","61","355","56","7","Moderate","2","Individual","2.0","8","845","Entire home","Yes","Upscale","11","5","33","No","No","No","Yes","No","No","No","Yes","137","1","51232209","Firm"
"Two-Story 3BR Penthouse Downtown!","https://www.airbnb.com/rooms/1348816424469059700","1348816424469059700","120013-164293","142151","515.04","94","294","40","4","High","2","Individual","3.0","6","587","Entire rental unit","Yes","Upscale","72","4.86","29","No","No","No","Yes","No","No","No","Yes","159","N/A","673477952","Firm"
"Skyline Bliss | CN Tower+ Sunset VIEWS | Seeps 8","https://www.airbnb.com/rooms/1350827718555531036","1350827718555531036","133481-162396","146358","528.37","84","331","38","10","High","1","Individual","2.0","8","545","Entire rental unit","Yes","Upscale","35","4.98","53","No","No","No","Yes","No","No","No","Yes","68","1","677370949","Super Strict 60 Days"
"Spacious 3 Bdrms Townhouse Entertainment District","https://www.airbnb.com/rooms/709699715821116016","709699715821116016","136168-161814","146491","775.09","58","327","47","6","Low","1","Individual","3.0","9","625","Entire condo","Yes","Upscale","25","4.93","102","No","No","No","Yes","No","No","No","Yes","143","N/A","9566672","Firm"
"2 Parking Exhibition CN MTCC Rogers/YTZ Airport","https://www.airbnb.com/rooms/584297075748228931","584297075748228931","149443-180414","159178","791.93","56","356","92","10","Moderate","1","Individual","2.0","12","848","Entire home","Yes","Upscale","10","4.97","146","No","No","No","Yes","No","No","No","Yes","143","1","260970524","Firm"
"Downtown Luxury Condo With Lake Views + Parking!","https://www.airbnb.com/rooms/1060158153932489733","1060158153932489733","147032-180159","163301","609.33","80","333","27","14","High","1","Individual","2.5","6","649","Entire rental unit","Yes","Upscale","33","4.88","57","No","No","No","Yes","No","No","No","Yes","157","N/A","552432674","Strict"
"One Of A Kind Sub-Penthouse | Breathtaking Views!","https://www.airbnb.com/rooms/1112494489666700772","1112494489666700772","148578-182804","164460","768.5","85","251","18","11","Low","2","Individual","2.0","8","431","Entire rental unit","Yes","Upscale","76","4.9","112","No","No","No","Yes","No","No","No","No","86","1","535862326","Firm"
"CN Tower View/MTCC + Parking/HotTub/Pool/Gym","https://www.airbnb.com/rooms/1328370279174115122","1328370279174115122","142849-189588","168184","634.66","74","358","63","4","High","28","Individual","2.0","7","737","Entire rental unit","Yes","Upscale","8","4.96","25","No","Yes","No","Yes","Yes","No","No","Yes","118","1","671233083","Firm"
"Luxury CN Tower And Lake View Penthouse Sleeps 10","https://www.airbnb.com/rooms/1112530255845782339","1112530255845782339","159191-194872","181958","900.78","56","358","52","3","High","1","Individual","2.0","10","751","Entire rental unit","Yes","Upscale","8","4.87","126","No","No","Yes","Yes","No","No","No","Yes","N/A","1","564022146","Strict"
"Award Winning 3BR Luxury Penthouse •Stunning Views","https://www.airbnb.com/rooms/856579294999205440","856579294999205440","170129-215419","194901","919.35","61","349","30","8","High","2","Individual","3.5","6","884","Entire condo","Yes","Upscale","17","4.99","68","No","No","No","Yes","Yes","No","No","Yes","107","1","507355533","Firm"
"2-storey Penthouse W/2 Parking And Lake/city Views","https://www.airbnb.com/rooms/1164699152419223248","1164699152419223248","180759-224401","202669","1178.31","52","333","52","3","High","1","Small","3.5","12","1164","Entire rental unit","Yes","Upscale","33","4.88","92","No","No","No","Yes","No","Yes","No","Yes","179","N/A","574276853","Firm"
