Listing Title,Airbnb URL,Listing ID,Estimated Rental Revenue (Range),Estimated Rental Revenue (Median),Estimated ADR,Estimated Adjusted Occupancy,Active days,Booking Window,Length of Stay,Dynamic Pricing,Min Stay,Professionally Managed,Bathrooms,Max Guests,Listed Price,Listing Type,Is Active,Economic Category,Blocked Days,Rating,Reviews,Beachfront,Hot Tub,EV Charger,Kitchen,Pool,Pets Allowed,Smoking Allowed,Air Conditioning,Cleaning Fee,Guest Favorite,Host ID,Cancellation Policy
"Private 2BR/2BA Scarborough Home + Parking","https://www.airbnb.com/rooms/917020367152083403","917020367152083403","15606-20550","18049","189.99","28","335","5","12","Moderate","3","Individual","2.0","5","215","Entire townhouse","Yes","Upscale","24","4.82","22","No","No","No","Yes","No","Yes","No","Yes","70","N/A","130656761","Limited"
"2-bedroom Suite In Toronto- Free Parking!","https://www.airbnb.com/rooms/1197727051776919475","1197727051776919475","15321-20195","18099","125.69","80","180","76","8","Unknown","1","Unknown","1.0","4","149","Entire home","No","Midscale","14","4.69","26","No","No","No","No","No","No","No","No","50","N/A","503703180","Flexible"
"Charming 2-BDR Apt | Private Entry | Self Check-in","https://www.airbnb.com/rooms/812286384933374830","812286384933374830","15297-21099","18143","103.67","88","199","5","29","High","28","Individual","1.0","4","138","Entire rental unit","Yes","Midscale","138","4.92","99","No","No","No","Yes","No","No","No","Yes","47","1","363003260","Flexible"
"Peaceful 2BR In Markham | Pet-Friendly + Parking!","https://www.airbnb.com/rooms/1446575073948590837","1446575073948590837","14585-21187","18160","92.18","78","251","10","25","High","2","Moderate","1.0","4","102","Entire home","Yes","Midscale","12","4.8","5","No","No","No","Yes","No","Yes","No","Yes","102","N/A","83621704","Firm"
"Muskoka On The City","https://www.airbnb.com/rooms/50892466","50892466","16690-20446","18433","115.93","49","322","27","5","High","1","Small","1.0","4","113","Entire guest suite","Yes","Midscale","44","4.78","223","No","No","No","Yes","No","Yes","No","Yes","71","N/A","248510117","Moderate"
"Beautiful Cozy Private Entry Basement Apartment","https://www.airbnb.com/rooms/1409637455739206395","1409637455739206395","15702-21032","18535","143.68","45","287","22","8","Moderate","3","Small","1.0","4","154","Entire home","Yes","Upscale","34","4.86","14","No","No","No","Yes","No","No","No","Yes","57","1","173760508","Limited"
"High Landing Luxury Apartment","https://www.airbnb.com/rooms/1348874906670146845","1348874906670146845","16024-20911","18540","165.54","59","190","34","9","Moderate","2","Individual","2.0","4","181","Entire condo","Yes","Upscale","150","4.7","20","No","No","No","Yes","No","No","No","Yes","70","N/A","114094119","Limited"
"Monthly Discount! Non Shared Clean 2 Bedroom Suite","https://www.airbnb.com/rooms/49075348","49075348","15218-22053","18658","95.68","78","250","9","27","None","28","Small","1.0","4","173","Entire guest suite","Yes","Midscale","116","4.89","19","No","No","No","Yes","No","No","No","Yes","79","N/A","155309789","Firm"
"Cozy 2 BR Bsmt Apt | Free Parking, Mins To Senaca","https://www.airbnb.com/rooms/1306635852068949943","1306635852068949943","15504-21369","18705","83.51","75","299","4","23","High","28","Moderate","2.0","4","89","Entire rental unit","Yes","Midscale","67","3.92","12","No","No","No","Yes","No","Yes","No","Yes","96","N/A","268892171","Super Strict 30 Days"
"2Bedrooms Basement Suite With 2Bath & Kitchen","https://www.airbnb.com/rooms/1275439417604052802","1275439417604052802","16364-21404","18869","112.99","77","216","25","5","None","2","Small","2.0","4","139","Entire home","No","Midscale","99","4.56","9","No","No","No","Yes","No","No","No","Yes","40","N/A","539583071","Flexible"
"Spacious 2 Bdrm Basement Apartment Toronto","https://www.airbnb.com/rooms/37125908","37125908","15811-21158","18926","125.34","58","261","66","17","Moderate","2","Individual","1.0","6","134","Entire guest suite","Yes","Midscale","105","4.74","109","No","No","No","Yes","No","No","No","Yes","70","N/A","146392829","Limited"
"NEW Reno 2 BR 1 BATH Spacious Private Acesss Suite","https://www.airbnb.com/rooms/822578099210699745","822578099210699745","16732-21057","19009","140.81","88","153","35","9","None","2","Individual","1.0","4","150","Entire guest suite","No","Upscale","114","4.9","48","No","No","No","Yes","No","No","No","Yes","28","N/A","256561492","Firm"
"Modern 2 Bedroom In Bluffs","https://www.airbnb.com/rooms/955086359935285003","955086359935285003","15538-22080","19017","98.03","68","284","49","29","Moderate","28","Individual","1.0","6","132","Entire bungalow","Yes","Midscale","82","4.88","8","No","No","No","Yes","No","No","No","Yes","143","N/A","513995036","Flexible"
"Bright Cozy Home In Scarborough, Toronto!","https://www.airbnb.com/rooms/613032417100788932","613032417100788932","15956-21191","19123","121.03","43","366","104","7","None","28","Individual","1.0","3","149","Entire home","Yes","Midscale","N/A","4.94","18","No","No","No","Yes","No","No","No","Yes","36","1","38096038","Firm"
"Donmills&Sheppard Subway Long Term 2+2 Condo","https://www.airbnb.com/rooms/30156917","30156917","16608-21803","19146","135.79","57","247","44","31","Moderate","28","Small","2.0","5","168","Entire condo","Yes","Midscale","119","4.85","65","No","Yes","No","Yes","Yes","Yes","No","Yes","129","1","226574539","Strict"
"Centrally Located Modern House","https://www.airbnb.com/rooms/1043508071564501556","1043508071564501556","16678-21890","19212","121.59","93","170","83","11","Moderate","3","Small","1.0","4","145","Entire home","Yes","Midscale","196","4.85","27","No","No","No","Yes","No","No","No","Yes","107","1","241470608","Firm"
"Fabulous Family Home In Toronto","https://www.airbnb.com/rooms/1127687458101909401","1127687458101909401","16678-21443","19434","153.03","37","346","34","10","Moderate","1","Individual","1.0","3","166","Entire home","Yes","Upscale","20","4.93","40","No","No","No","Yes","No","No","No","Yes","18","1","570627101","Limited"
"50% Discount Luxury Brand New 2bdrs 3beds Basement","https://www.airbnb.com/rooms/1166020897701714024","1166020897701714024","15906-23481","19811","129.48","54","284","24","28","High","28","Small","2.0","6","188","Entire guest suite","Yes","Midscale","82","5","6","No","No","No","Yes","No","Yes","No","Yes","143","N/A","470779242","Flexible"
"Spacious 2BR 1BA, Instaworthy Views, Free Parking","https://www.airbnb.com/rooms/771837697923377936","771837697923377936","16730-23100","19974","186.67","43","248","27","16","Low","28","Individual","1.0","4","321","Entire rental unit","Yes","Upscale","118","5","29","No","No","No","Yes","No","No","Yes","Yes","46","1","204821260","Flexible"
"Birchcliff 2-bedroom Downstairs","https://www.airbnb.com/rooms/694753006739530165","694753006739530165","17485-22134","20039","121.45","60","274","59","6","Moderate","1","Individual","1.0","4","128","Entire rental unit","Yes","Midscale","92","4.88","91","No","No","No","Yes","No","Yes","No","Yes","90","1","29921575","Moderate"
"Lovely 2 Bedroom Lower Level Apartment","https://www.airbnb.com/rooms/30509915","30509915","17402-23147","20311","114.75","68","260","42","10","None","7","Individual","1.0","5","138","Entire home","Yes","Midscale","106","5","78","No","No","No","Yes","No","No","No","Yes","53","1","83654770","Moderate"
"2B2.5Bath 5mins WalktoBSMT Fairview Mall & 401+DVP","https://www.airbnb.com/rooms/717896259740617881","717896259740617881","16002-24296","20462","104.4","54","362","5","34","None","28","Moderate","2.5","4","249","Entire guest suite","Yes","Midscale","4","4.38","8","No","No","No","Yes","No","No","No","Yes","107","N/A","479187034","Firm"
"Modern Suburbs Stay W/ Free Parking & Pet Friendly","https://www.airbnb.com/rooms/53172763","53172763","17572-23269","20515","170.95","33","364","19","15","None","28","Individual","1.0","5","202","Entire guest suite","Yes","Upscale","2","5","48","No","No","No","Yes","No","Yes","No","Yes","43","1","218680142","Strict"
"Newly Built 2 Bedroom, Full Washroom & Kitchen","https://www.airbnb.com/rooms/30379173","30379173","18271-22656","20626","113.96","67","269","39","6","Moderate","2","Individual","1.0","4","130","Entire home","Yes","Midscale","97","4.69","108","No","No","Yes","Yes","No","No","No","Yes","35","N/A","228138120","Moderate"
"Private Guest Suite","https://www.airbnb.com/rooms/1083516462169995057","1083516462169995057","18407-23625","21485","147.16","53","276","22","8","Moderate","2","Individual","1.0","2","161","Entire rental unit","Yes","Upscale","90","5","39","No","No","No","Yes","No","No","No","Yes","57","1","274220306","Moderate"
"Spacious Basement With Separate Entrance!","https://www.airbnb.com/rooms/947015102211943725","947015102211943725","20130-23404","21515","93.14","73","317","61","9","Moderate","2","Individual","1.0","4","99","Entire home","Yes","Midscale","49","4.82","114","No","No","No","Yes","No","No","No","Yes","N/A","1","212854288","Firm"
"Spacious Ravine-View Escape-BSMT","https://www.airbnb.com/rooms/986101033161971992","986101033161971992","18209-25844","22003","78.58","87","323","22","24","Low","2","Individual","2.0","4","92","Entire rental unit","Yes","Midscale","43","5","9","No","No","No","Yes","No","No","No","Yes","178","1","131573192","Firm"
"Your Affordable Cozy Retreat","https://www.airbnb.com/rooms/1089169247619714294","1089169247619714294","18069-25443","22057","159.83","67","205","1","2","None","2","Individual","1.0","5","210","Entire home","Yes","Upscale","161","4.43","7","No","No","No","Yes","No","No","No","Yes","61","N/A","541310823","Moderate"
"Modern Family Apartment Agincourt 2 Beds & 1 Bath","https://www.airbnb.com/rooms/1314709377978865616","1314709377978865616","20360-24853","22213","164.54","57","238","27","8","Moderate","2","Individual","1.0","4","181","Entire home","Yes","Upscale","83","4.76","37","No","No","No","Yes","No","No","No","Yes","N/A","1","150431593","Moderate"
"Luxury Farmhouse High-Rise Condo With City Views","https://www.airbnb.com/rooms/1305432712480033851","1305432712480033851","19544-24801","22414","151.45","81","182","120","14","Moderate","2","Individual","2.0","4","175","Entire rental unit","Yes","Upscale","66","4.48","31","No","Yes","No","Yes","Yes","No","No","Yes","N/A","N/A","578858940","Moderate"
"2-Bedroom Walk-in Basement Apt! 
(min 28 Nights)","https://www.airbnb.com/rooms/638639739517684161","638639739517684161","20008-24584","22437","116.86","73","262","21","15","Low","28","Individual","1.0","4","130","Entire rental unit","No","Midscale","63","4.89","195","Yes","No","No","Yes","No","No","No","Yes","143","1","121176778","Flexible"
"Brand New 2 Bedrooms, 1 Bath,Basement Apartment","https://www.airbnb.com/rooms/1379677819898809727","1379677819898809727","20544-24697","22615","126.34","53","340","5","5","High","2","Small","1.0","6","124","Entire home","Yes","Midscale","26","4.78","36","No","No","No","Yes","No","Yes","No","Yes","71","N/A","477717905","Firm"
"Near Pacific Mall Newly Renovated Two Bedroom","https://www.airbnb.com/rooms/1215505997978480892","1215505997978480892","20920-24483","22669","82.73","81","338","33","5","Moderate","2","Small","1.5","3","96","Entire home","Yes","Midscale","28","4.79","66","No","No","No","Yes","No","No","No","Yes","71","1","529731039","Limited"
"RedDore - 2 Bedroom Cozy Basement Suite","https://www.airbnb.com/rooms/52821230","52821230","20214-24976","22756","118.52","80","240","25","8","High","2","Individual","1.0","4","125","Entire guest suite","Yes","Midscale","126","4.95","111","No","No","No","Yes","No","No","No","Yes","60","1","411505204","Firm"
"Spacious 2 BR Near Scarborough Bluffs Beach","https://www.airbnb.com/rooms/16712953","16712953","20920-24903","23002","106.99","64","335","20","7","None","2","Individual","1.0","4","124","Entire guest suite","Yes","Midscale","31","4.76","268","No","No","No","Yes","No","No","No","Yes","54","N/A","110751066","Moderate"
"2Bdrm Cozy/clean Main Floor Apt + Free Parking","https://www.airbnb.com/rooms/816947779159473288","816947779159473288","20156-25299","23010","116.21","70","282","19","7","None","2","Individual","1.0","4","119","Entire home","Yes","Midscale","77","4.61","61","No","No","No","Yes","No","No","No","Yes","35","N/A","197174074","Firm"
"Corner Penthouse 2 Bedroom 2 Bathroom Free Parking","https://www.airbnb.com/rooms/1394964383840221302","1394964383840221302","18438-27134","23056","88","83","315","10","30","Low","28","Moderate","2.0","4","102","Entire condo","Yes","Midscale","25","5","3","No","Yes","No","Yes","No","No","No","Yes","50","N/A","132569988","Firm"
"Up In The Air In A Comfort Of A 2 Bed Luxury Condo","https://www.airbnb.com/rooms/1242074632987650701","1242074632987650701","19429-26523","23082","96.98","91","261","50","38","Moderate","28","Individual","2.0","4","150","Entire condo","Yes","Midscale","86","5","10","No","No","No","Yes","Yes","No","No","Yes","129","1","196702645","Firm"
"Stylish 2-Bdrm Apartment With Parking, North York","https://www.airbnb.com/rooms/43834859","43834859","20045-26640","23474","93.15","69","366","49","34","Moderate","28","Individual","1.0","6","124","Entire guesthouse","Yes","Midscale","N/A","4.92","64","No","No","No","Yes","No","Yes","No","Yes","107","N/A","59404375","Moderate"
"Cozy Toronto Townhouse!","https://www.airbnb.com/rooms/1441686070789600728","1441686070789600728","20146-26657","23715","145.49","63","259","10","16","Moderate","28","Small","2.0","4","130","Entire home","Yes","Upscale","27","4.72","18","No","No","No","Yes","No","No","No","Yes","145","N/A","511736869","Moderate"
"Modern Retreat In North York","https://www.airbnb.com/rooms/1039449119181604111","1039449119181604111","20362-26286","23733","144.71","47","352","43","9","High","28","Individual","1.0","5","160","Entire guest suite","Yes","Upscale","14","4.91","46","No","No","No","Yes","No","No","No","Yes","107","1","87762238","Flexible"
"Retreat On A Park - 2 Bed/2 Bath+K&Q Beds+Sleeps 4","https://www.airbnb.com/rooms/51174143","51174143","20811-26280","23792","156.53","55","275","25","8","Low","2","Individual","2.0","4","156","Entire guest suite","Yes","Upscale","91","4.92","127","No","No","No","No","No","No","No","Yes","107","1","24169556","Moderate"
"New Bright Lower Unit Apartment","https://www.airbnb.com/rooms/1072361109790643120","1072361109790643120","21532-26637","24157","98.2","80","307","56","20","Moderate","2","Individual","1.0","4","116","Entire guest suite","Yes","Midscale","59","4.8","54","No","No","No","Yes","No","No","No","Yes","54","N/A","14865039","Moderate"
"Cozy Basement","https://www.airbnb.com/rooms/1255150242914651599","1255150242914651599","21021-27875","24474","202.27","86","141","38","17","Unknown","1","Unknown","1.0","4","218","Entire home","No","Upscale","65","4.91","22","No","No","No","Yes","No","No","No","Yes","N/A","1","589418374","Flexible"
"Paris Cafe: Modern BSMT 3B/1B, Kitchen & 3 Parking","https://www.airbnb.com/rooms/1345027511836195678","1345027511836195678","21917-26965","24484","118.85","64","324","5","8","High","1","Large","1.0","8","127","Entire guest suite","Yes","Midscale","42","4.61","31","No","No","No","Yes","No","Yes","No","Yes","33","N/A","486665447","Firm"
"HRT Of The CTY, Shopping, Airport, Transportation","https://www.airbnb.com/rooms/1095564239521995066","1095564239521995066","20335-29078","24762","204.64","60","203","14","25","None","28","Individual","2.0","4","264","Entire condo","Yes","Upscale","163","4.64","14","No","No","No","Yes","No","No","No","Yes","50","N/A","486028178","Strict"
"3B3BOnly 5mins To DonMills &Wynford Dr TTCStation","https://www.airbnb.com/rooms/1326143693099468347","1326143693099468347","20224-29855","25188","97.25","77","338","12","32","High","31","Moderate","2.0","6","156","Entire home","Yes","Midscale","28","5","4","No","No","No","Yes","No","No","No","Yes","143","N/A","479187034","Moderate"
"Paradise In Toronto - Lakeview","https://www.airbnb.com/rooms/803051603171222851","803051603171222851","21504-28143","25529","255.29","57","174","37","3","None","1","Individual","2.0","4","246","Entire home","No","Upscale","72","4.81","36","No","No","Yes","Yes","No","No","No","Yes","N/A","1","495766042","Firm"
"Fireside Retreat 2 BDR Bungalow In West Rouge","https://www.airbnb.com/rooms/40798649","40798649","20289-31606","25876","89.85","79","363","26","32","Moderate","28","Small","0.0","6","113","Entire bungalow","Yes","Midscale","3","5","8","No","No","No","Yes","No","No","No","Yes","71","1","155230504","Moderate"
"Modern Retreat Near Waterfront!","https://www.airbnb.com/rooms/1282846419209240714","1282846419209240714","23714-27500","25906","97.76","87","305","62","6","High","2","Individual","1.0","5","112","Entire rental unit","Yes","Midscale","59","4.73","33","No","No","No","Yes","No","No","No","Yes","N/A","1","660586606","Flexible"
"Wake Up In MapleTree Oasis•2 Bedroom In Pickering","https://www.airbnb.com/rooms/984738751774065536","984738751774065536","23579-27950","26102","137.38","60","318","20","4","None","1","Small","1.0","4","138","Entire guest suite","Yes","Upscale","41","4.86","236","No","No","No","Yes","No","No","No","Yes","N/A","1","278089379","Flexible"
"Fireside Retreat \"Bungalow\" Near Rouge Beach","https://www.airbnb.com/rooms/33904236","33904236","20542-31481","26199","91.6","79","361","26","32","Moderate","28","Small","2.0","6","113","Entire bungalow","Yes","Midscale","5","5","9","No","No","No","Yes","No","No","No","Yes","71","N/A","155230504","Moderate"
"Luxury 2 Bedrooms Condo | Near Downtown | Markham","https://www.airbnb.com/rooms/1295266998091582331","1295266998091582331","21803-31086","26340","132.36","56","353","29","14","Moderate","1","Moderate","2.0","4","179","Entire rental unit","Yes","Midscale","13","4.5","10","No","No","No","Yes","No","Yes","No","Yes","107","N/A","460379752","Firm"
"Luxury Walkout Basement Suite Near Lake","https://www.airbnb.com/rooms/1073167882197847037","1073167882197847037","22810-29457","26414","128.85","59","347","45","17","High","3","Individual","1.5","4","141","Entire home","Yes","Midscale","19","4.86","43","No","No","No","Yes","No","No","No","Yes","57","1","557604228","Moderate"
"Beautiful Pond View Walkout Bsmt","https://www.airbnb.com/rooms/1393639197537528929","1393639197537528929","22373-30224","26615","166.34","47","344","31","5","None","1","Small","1.0","4","184","Entire home","Yes","Upscale","17","4.78","9","No","No","No","Yes","No","No","No","Yes","74","1","137898124","Firm"
"Your Home Away From Home!","https://www.airbnb.com/rooms/39987932","39987932","23731-29248","26781","130.01","71","289","87","7","None","1","Individual","1.0","4","148","Entire rental unit","Yes","Midscale","77","4.96","147","No","No","No","Yes","No","No","No","Yes","71","1","284236961","Moderate"
"Luxury High Rise Living Parking, Gym, Pool, View","https://www.airbnb.com/rooms/53923957","53923957","22972-30643","26802","184.84","98","148","47","14","Moderate","14","Individual","2.0","5","206","Entire condo","Yes","Upscale","218","4.92","51","No","Yes","No","Yes","Yes","Yes","No","Yes","71","1","81156122","Firm"
"Legal 2BR Basement Apartment
(Guest Suite)","https://www.airbnb.com/rooms/1280022556111242146","1280022556111242146","24852-29615","27204","107.95","77","328","15","17","High","1","Individual","1.0","6","137","Entire guest suite","Yes","Midscale","38","4.96","54","No","No","Yes","Yes","No","No","No","Yes","36","1","659949859","Flexible"
"Beautifully Renovated  2 Bedroom Basement Apt.","https://www.airbnb.com/rooms/637721439208681649","637721439208681649","23003-32011","27476","167.54","82","201","19","11","High","7","Individual","1.5","4","195","Entire guest suite","Yes","Upscale","165","5","33","No","No","No","Yes","No","No","No","Yes","89","1","317515449","Limited"
"Cozy 2 Bedroom Basement Apartment","https://www.airbnb.com/rooms/561737950496380517","561737950496380517","23548-30800","27838","104.26","84","318","29","11","Moderate","3","Individual","1.0","5","124","Entire home","Yes","Midscale","48","4.76","41","No","No","No","Yes","No","No","No","No","86","N/A","80381452","Moderate"
"2 King Beds On Beautiful Main Floor Of Family Home","https://www.airbnb.com/rooms/52236301","52236301","24051-32054","28088","133.12","58","366","70","28","None","28","Individual","2.0","5","196","Entire home","Yes","Midscale","N/A","4.97","68","No","No","No","Yes","No","No","No","Yes","114","1","422844350","Moderate"
"Stylish 2BR Suite For 5: 2Q +Twin, Park & Stream","https://www.airbnb.com/rooms/871643848397398631","871643848397398631","24315-30206","28100","118.57","68","350","33","5","Moderate","2","Small","1.0","5","144","Entire guest suite","Yes","Midscale","16","4.77","71","No","No","No","Yes","No","No","No","Yes","50","N/A","91281275","Moderate"
"Chic And Airy 2 Bedroom Suite With Ample Space!","https://www.airbnb.com/rooms/1180552457490928526","1180552457490928526","25648-31324","28278","159.76","49","360","37","12","Moderate","28","Individual","1.0","5","189","Entire bungalow","Yes","Upscale","6","4.94","85","No","No","No","Yes","No","Yes","No","Yes","16","1","172894610","Moderate"
"Modern Comfort | 2BR | Free Parking | Open Concept","https://www.airbnb.com/rooms/1071652870510848263","1071652870510848263","24307-32032","28384","178.52","45","355","35","13","Moderate","28","Individual","2.0","4","220","Entire home","Yes","Upscale","11","4.86","22","No","No","No","Yes","No","Yes","No","Yes","177","1","378738126","Firm"
"Private Spacious 2 Bedroom Suite Guildwood Toronto","https://www.airbnb.com/rooms/656458772447246521","656458772447246521","26093-30435","28418","130.96","63","345","61","5","Low","1","Small","1.0","4","143","Entire guest suite","Yes","Midscale","21","4.87","144","No","No","No","Yes","No","No","No","Yes","62","1","140506573","Moderate"
"Bright, Cozy Apartment On Danforth Village.","https://www.airbnb.com/rooms/25720243","25720243","25476-32249","29145","127.27","95","241","48","17","High","28","Individual","1.0","4","146","Entire serviced apartment","Yes","Midscale","125","4.8","160","No","No","No","Yes","No","No","No","Yes","54","N/A","193455771","Firm"
"Private 2-Bdrm Hideaway With Parking","https://www.airbnb.com/rooms/1076125696057697644","1076125696057697644","25464-31755","29198","138.38","100","212","35","5","Low","1","Small","1.5","4","164","Entire townhouse","No","Upscale","31","4.82","45","No","No","No","Yes","Yes","No","No","Yes","N/A","N/A","411768098","Strict"
"Two Bdrm Condo With Free P, WIFI, Big Balcony","https://www.airbnb.com/rooms/1433584329558381591","1433584329558381591","26986-32458","29664","158.63","83","225","15","11","Low","1","Moderate","1.0","4","186","Entire rental unit","Yes","Upscale","61","4.85","48","No","No","No","Yes","No","Yes","No","Yes","43","N/A","25146805","Flexible"
"New Luxury Condo In The Heart Of The City","https://www.airbnb.com/rooms/1284840681532016317","1284840681532016317","22800-34764","30018","95.6","86","366","50","38","Moderate","28","Individual","2.0","6","131","Entire condo","Yes","Midscale","N/A","5","4","No","No","No","Yes","No","No","No","Yes","145","N/A","661030977","Firm"
"2BR Apt On Light Rail And Free Parking","https://www.airbnb.com/rooms/1260949472975937862","1260949472975937862","25996-33841","30327","149.39","66","309","21","7","High","1","Small","2.0","5","195","Entire condo","Yes","Upscale","57","4.9","21","No","No","No","Yes","No","Yes","No","Yes","92","N/A","576730960","Moderate"
"Cozy Cottage Vibes In The City","https://www.airbnb.com/rooms/1025558592227573014","1025558592227573014","27356-33906","30678","180.46","83","205","40","5","Moderate","3","Individual","1.0","4","199","Entire home","Yes","Upscale","161","4.88","52","No","No","No","Yes","No","No","No","Yes","107","1","27803135","Firm"
"Toronto City Central House","https://www.airbnb.com/rooms/886353198392350563","886353198392350563","23819-36760","30734","96.34","87","365","13","38","None","31","Small","1.0","2","127","Entire bungalow","Yes","Midscale","1","5","3","No","No","No","Yes","No","No","No","Yes","107","N/A","337762335","Firm"
"Gorgeous House In Heart Of North York","https://www.airbnb.com/rooms/1034592663902530236","1034592663902530236","25931-37417","31944","128.81","85","292","89","24","Low","1","Individual","1.5","4","191","Entire home","Yes","Midscale","74","5","9","No","No","No","Yes","No","No","No","No","192","1","38632304","Firm"
"Bright And Spacious 2 Bdrm BSMT Apartment","https://www.airbnb.com/rooms/19789849","19789849","26904-37263","32293","88.96","99","366","2","31","None","28","Individual","1.0","4","101","Entire rental unit","Yes","Midscale","N/A","4.84","61","No","No","No","Yes","No","No","No","Yes","143","N/A","139740769","Moderate"
"DeeDee's Oasis","https://www.airbnb.com/rooms/1204377100241777819","1204377100241777819","29573-35446","32422","118.76","76","358","74","20","None","1","Individual","1.0","5","132","Entire home","Yes","Midscale","8","4.95","61","No","No","No","Yes","No","No","No","Yes","57","1","158758451","Flexible"
"Specious Suite At Main Floor Close To VP Station","https://www.airbnb.com/rooms/726751304240503096","726751304240503096","28799-36120","32894","153","60","361","18","6","Moderate","2","Individual","2.0","4","149","Entire home","Yes","Upscale","5","4.76","66","No","No","No","Yes","No","No","No","Yes","108","N/A","166445423","Moderate"
"Cozy Home In East York","https://www.airbnb.com/rooms/1112552710885732721","1112552710885732721","29461-36797","33051","181.6","87","209","24","13","None","28","Individual","1.0","4","188","Entire home","Yes","Upscale","157","4.77","61","No","No","No","Yes","No","No","No","Yes","80","N/A","47975291","Flexible"
"Brand New 2B2B Basement Suite","https://www.airbnb.com/rooms/1270255486391679472","1270255486391679472","29820-35562","33117","130.38","74","345","37","4","Moderate","1","Individual","2.0","6","121","Entire home","Yes","Midscale","21","4.88","91","No","No","No","Yes","No","No","No","Yes","71","1","329461499","Moderate"
"Toronto Modern 2B+2B Condo Fit 4, Toronto North York Luxury Condo, Fits 4 People","https://www.airbnb.com/rooms/32195644","32195644","27251-38858","33130","106.87","92","338","22","33","Low","28","Individual","2.0","4","143","Entire condo","Yes","Midscale","28","4.92","51","No","No","No","Yes","No","No","No","Yes","140","1","123815673","Firm"
"Near Pan Am | Steps To Mall & Grocery | 4 Parking","https://www.airbnb.com/rooms/843412361222829289","843412361222829289","30541-36437","33565","114.56","85","343","41","12","Moderate","1","Individual","1.0","6","109","Entire home","Yes","Midscale","23","4.9","164","No","No","No","Yes","No","No","No","Yes","71","1","505068718","Moderate"
"Sunny Luxury Condo With The View","https://www.airbnb.com/rooms/32846763","32846763","26374-40197","33646","145.02","64","363","36","34","None","30","Individual","1.5","4","218","Entire condo","Yes","Upscale","3","4.8","10","No","Yes","Yes","Yes","Yes","No","No","Yes","107","N/A","33365243","Firm"
"Modern Port Union Townhouse - Port Union Paradise","https://www.airbnb.com/rooms/944244577961897340","944244577961897340","29041-38178","33874","146.64","82","282","29","18","Low","2","Individual","2.5","4","171","Entire townhouse","Yes","Upscale","61","4.97","36","No","No","No","Yes","No","No","No","Yes","89","1","69288842","Moderate"
"2 Bedroom Basement Unit For Long-term Stays","https://www.airbnb.com/rooms/1329290520048897089","1329290520048897089","27660-41098","34655","120.75","81","355","25","9","None","28","Small","2.0","6","160","Entire home","Yes","Midscale","11","N/A","N/A","No","No","No","Yes","No","No","No","Yes","71","N/A","35625475","Firm"
"Entire Home Steps From Beach-prestigious Location","https://www.airbnb.com/rooms/48981029","48981029","30185-40278","36078","148.47","72","339","25","25","Moderate","2","Individual","1.0","4","174","Entire bungalow","Yes","Upscale","27","4.73","59","No","No","No","Yes","No","Yes","No","Yes","178","N/A","395036112","Firm"
"Modern Downtown Unionville Stay","https://www.airbnb.com/rooms/1322778920793029969","1322778920793029969","33877-41610","37880","152.74","91","274","51","22","Moderate","2","Individual","1.0","4","181","Entire condo","Yes","Upscale","92","4.87","38","No","Yes","Yes","Yes","Yes","Yes","No","Yes","71","1","431003750","Moderate"
"New Luxury 1+1 Bed 2 Bath Condo, Steps To Subway","https://www.airbnb.com/rooms/8322430","8322430","30268-45501","38738","440.21","25","356","19","15","None","30","Small","2.0","5","589","Entire condo","Yes","Upscale","10","5","15","No","No","No","Yes","Yes","No","No","Yes","36","N/A","43873420","Flexible"
"Luxury Family House 3 Beds, 1 Bath, 5 Guest","https://www.airbnb.com/rooms/1267552583759103943","1267552583759103943","36516-42836","40265","153.68","81","322","109","10","Moderate","2","Individual","1.0","5","178","Entire home","Yes","Upscale","44","4.93","76","No","No","No","Yes","No","No","No","Yes","50","1","52121007","Firm"
"Lake View Designer Home/15 Min To Downtown Toronto","https://www.airbnb.com/rooms/28315642","28315642","31673-47825","40387","367.16","58","191","1","3","None","28","Small","2.5","6","550","Entire home","Yes","Upscale","175","5","1","No","No","No","Yes","No","Yes","No","Yes","251","N/A","2466124","Moderate"
"Modern 2BR 2BA, 20 Min To DT BY GO","https://www.airbnb.com/rooms/1190983030725812321","1190983030725812321","36487-46000","42269","173.95","70","345","66","6","None","2","Individual","2.0","4","186","Entire condo","Yes","Upscale","21","4.57","30","No","No","No","Yes","No","No","No","Yes","N/A","N/A","206195391","Moderate"
"Cityview 2 Br/2 Bath At Fairview Mall","https://www.airbnb.com/rooms/1143530643398157027","1143530643398157027","36421-49457","43297","215.41","56","356","20","26","Moderate","2","Small","2.0","4","267","Entire rental unit","Yes","Upscale","10","4.58","19","No","Yes","No","Yes","No","No","No","Yes","85","N/A","429682276","Moderate"
"Luxe 2BR 2-bath, Near STC & UTSC","https://www.airbnb.com/rooms/1156177798329239047","1156177798329239047","41529-49589","45555","165.66","85","324","49","21","High","2","Small","2.0","4","199","Entire guest suite","Yes","Upscale","42","4.69","64","No","No","No","Yes","No","No","No","Yes","N/A","N/A","490531762","Moderate"
"Cozy Beaches Getaway In The City","https://www.airbnb.com/rooms/1136451264995548964","1136451264995548964","36684-55403","46528","267.4","84","207","82","24","Low","2","Individual","1.0","6","395","Entire home","Yes","Upscale","159","5","4","No","No","No","Yes","No","Yes","No","Yes","50","N/A","60827750","Moderate"
